age,gender,country,state,is_self_employed,family_history,treatment,work_interfere,num_employees,remote_work,is_tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_conseq,physical_health_conseq,coworkers,supervisor,mental_health_interview,physical_health_interview,mental_vs_physical,observed_consequence,age_group,continent,country_grouped
37,Male,United Kingdom,UNKNOWN,No,Yes,Yes,Rarely,6-25,No,Yes,No,No,No,No,Yes,1,Yes,No,Unsure,Yes,No,Unsure,No,Yes,35-44,Europe,United Kingdom
39,Male,Canada,UNKNOWN,No,No,Yes,Sometimes,100-500,No,No,Yes,Yes,Yes,Yes,Yes,0,Yes,No,Unsure,Yes,No,Unsure,No,Yes,35-44,North America,Canada
43,Male,United States,VA,No,No,No,Sometimes,6-25,Yes,Yes,Unknown,No,No,Unknown,Unknown,4,Unsure,No,No,No,No,Unsure,No,No,35-44,North America,United States
32,Others,United Kingdom,UNKNOWN,No,No,Yes,Sometimes,More than 1000,No,No,Unknown,No,Yes,Yes,Unknown,4,No,No,Yes,Unsure,Yes,Yes,Yes,Yes,25-34,Europe,United Kingdom
27,Female,United States,WA,No,No,No,Unknown,More than 1000,No,Yes,Unknown,Unknown,No,Yes,Unknown,4,Unsure,No,Unsure,Yes,No,No,Unknown,No,25-34,North America,United States
31,Female,United Kingdom,UNKNOWN,No,No,No,Unknown,6-25,No,Yes,Unknown,No,No,No,Unknown,4,No,No,Yes,Yes,Unsure,Unsure,Unknown,No,25-34,Europe,United Kingdom
43,Male,United Kingdom,UNKNOWN,No,No,Yes,Never,26-100,No,Yes,Unknown,No,No,Unknown,Unknown,4,No,No,Yes,Yes,Yes,Yes,Unknown,No,35-44,Europe,United Kingdom
33,Male,United States,WI,No,No,Yes,Sometimes,6-25,Yes,Yes,No,Yes,No,No,Yes,2,No,No,Yes,Yes,Yes,Yes,Unknown,No,25-34,North America,United States
34,Male,United Kingdom,UNKNOWN,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,0,No,No,Unsure,Yes,No,Unsure,Yes,No,25-34,Europe,United Kingdom
33,Male,United States,CA,Yes,No,No,Unknown,1-5,No,Yes,Unknown,No,No,No,Unknown,4,No,No,Yes,Yes,No,Unsure,Unknown,No,25-34,North America,United States
25,Male,United States,CA,No,No,No,Unknown,6-25,No,Yes,Unknown,No,No,No,Unknown,4,No,No,Unsure,Yes,No,No,Unknown,No,25-34,North America,United States
25,Male,United States,NE,No,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,4,Unsure,No,Unsure,Unsure,No,No,No,Yes,25-34,North America,United States
32,Male,United Kingdom,UNKNOWN,Yes,Yes,No,Unknown,1-5,No,Yes,No,Yes,No,No,Yes,1,No,No,No,Yes,No,Unsure,No,No,25-34,Europe,United Kingdom
25,Male,United States,CO,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,Unknown,Unknown,Yes,4,Unsure,No,Unsure,Unsure,No,Unsure,Unknown,No,25-34,North America,United States
37,Male,Netherlands,UNKNOWN,No,No,No,Unknown,100-500,Yes,No,Unknown,No,Unknown,Unknown,Unknown,1,Unsure,No,Yes,Yes,No,No,Unknown,No,35-44,Europe,Netherlands
39,Male,Switzerland,UNKNOWN,No,No,Yes,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,1,No,No,Unsure,Unsure,No,Unsure,Yes,No,35-44,Europe,Other
29,Male,United Kingdom,UNKNOWN,No,No,No,Rarely,100-500,No,Yes,Unknown,Unknown,No,No,Unknown,1,No,No,Unsure,Yes,No,Unsure,Unknown,Yes,25-34,Europe,United Kingdom
33,Male,United States,NY,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Unknown,Unknown,Unknown,4,Unsure,Unsure,Unsure,Unsure,No,No,Unknown,No,25-34,North America,United States
37,Female,United States,TX,No,No,Yes,Often,6-25,Yes,Yes,Unknown,Unknown,No,No,Yes,2,Yes,No,Unsure,Unsure,No,Yes,No,Yes,35-44,North America,United States
35,Female,United States,LA,No,No,Yes,Sometimes,100-500,No,No,Yes,No,No,No,Yes,3,Yes,Unsure,No,Unsure,No,Yes,No,Yes,35-44,North America,United States
22,Female,United States,WA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,3,Yes,Unsure,Unsure,Unsure,No,Unsure,No,Yes,18-24,North America,United States
38,Male,United States,MI,No,No,No,Never,26-100,No,Yes,Yes,Yes,No,No,Unknown,1,Unsure,No,Unsure,Yes,No,Unsure,No,Yes,35-44,North America,United States
32,Female,United States,CA,No,Yes,Yes,Often,100-500,No,Yes,Yes,No,No,Unknown,Unknown,4,Yes,No,Unsure,Yes,No,No,Unknown,No,25-34,North America,United States
28,Male,Brazil,UNKNOWN,No,No,No,Unknown,26-100,No,Yes,Unknown,No,No,No,Unknown,4,Unsure,No,Unsure,Yes,Unsure,Yes,No,Yes,25-34,South America,Other
27,Male,Switzerland,UNKNOWN,No,Yes,No,Unknown,26-100,No,Yes,No,No,No,No,Unknown,4,Unsure,No,Unsure,Yes,No,Yes,No,No,25-34,Europe,Other
35,Female,United States,CA,No,No,Yes,Sometimes,100-500,Yes,Yes,Unknown,No,Unknown,Unknown,Unknown,0,Unsure,No,Unsure,No,No,Unsure,Yes,No,35-44,North America,United States
29,Male,United States,MD,No,No,No,Never,100-500,No,No,Yes,Yes,Yes,No,Yes,0,Yes,Unsure,Yes,Yes,No,Unsure,Unknown,No,25-34,North America,United States
23,Male,United States,CA,No,Yes,Yes,Sometimes,6-25,No,Yes,No,Yes,No,No,Unknown,0,No,No,Unsure,Yes,Unsure,Unsure,Yes,No,18-24,North America,United States
39,Male,United States,CT,No,No,No,Unknown,26-100,Yes,Yes,Yes,No,No,No,Unknown,4,Yes,Unsure,No,No,No,No,Unknown,No,35-44,North America,United States
30,Female,United States,CA,No,No,No,Unknown,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,0,No,No,Unsure,No,No,No,Yes,No,25-34,North America,United States
32,Male,United Kingdom,UNKNOWN,No,No,No,Unknown,26-100,No,Yes,Unknown,Unknown,No,Unknown,Unknown,1,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unknown,No,25-34,Europe,United Kingdom
28,Others,United States,CA,No,No,Yes,Sometimes,26-100,No,Yes,No,Yes,No,No,Unknown,2,Yes,Unsure,Unsure,Unsure,No,No,No,Yes,25-34,North America,United States
40,Female,United States,WA,No,Yes,Yes,Sometimes,100-500,No,No,Yes,Yes,Yes,Yes,Yes,4,Unsure,No,Unsure,Yes,No,No,Unknown,Yes,35-44,North America,United States
36,Female,United States,CA,No,Yes,No,Unknown,6-25,No,Yes,Unknown,No,No,Unknown,Unknown,4,No,No,No,Unsure,No,Unsure,Yes,No,35-44,North America,United States
27,Male,United States,IN,No,No,No,Unknown,26-100,Yes,Yes,Unknown,Unknown,No,Unknown,Unknown,0,No,No,Yes,Yes,Unsure,Unsure,Yes,No,25-34,North America,United States
41,Male,United States,TX,No,Yes,No,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,Unknown,4,Unsure,No,Unsure,Unsure,No,Unsure,No,No,35-44,North America,United States
29,Male,United Kingdom,UNKNOWN,No,No,No,Never,6-25,No,Yes,Unknown,No,No,No,Unknown,4,Unsure,No,Unsure,No,No,Unsure,Unknown,No,25-34,Europe,United Kingdom
29,Male,United Kingdom,UNKNOWN,No,No,Yes,Sometimes,100-500,No,Yes,No,No,No,No,Unknown,2,No,No,Unsure,Unsure,No,Unsure,No,No,25-34,Europe,United Kingdom
35,Male,United States,MO,No,No,Yes,Often,1-5,No,No,No,No,No,No,Yes,3,Yes,No,Unsure,Unsure,No,Yes,No,Yes,35-44,North America,United States
28,Male,United States,NV,No,No,Yes,Never,6-25,Yes,Yes,No,Yes,No,No,Unknown,4,Unsure,Unsure,Unsure,Unsure,No,No,Unknown,No,25-34,North America,United States
36,Female,United Kingdom,UNKNOWN,Yes,No,No,Sometimes,1-5,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,4,Unsure,No,Unsure,No,No,No,Unknown,No,35-44,Europe,United Kingdom
39,Female,United States,WA,No,No,No,Sometimes,26-100,No,Yes,Unknown,Unknown,No,Unknown,Unknown,4,Yes,No,No,No,No,Yes,Unknown,No,35-44,North America,United States
39,Male,United States,FL,No,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,Yes,Yes,Yes,Yes,3,Unsure,No,Unsure,Yes,No,No,Unknown,No,35-44,North America,United States
44,Male,United States,UNKNOWN,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,No,No,0,Yes,Yes,Unsure,No,No,No,Yes,No,35-44,North America,United States
26,Others,Germany,UNKNOWN,Yes,No,Yes,Sometimes,6-25,Yes,Yes,No,Unknown,Yes,Yes,Yes,0,No,No,Unsure,Unsure,Unsure,Unsure,Yes,No,25-34,Europe,Germany
35,Male,Denmark,UNKNOWN,Yes,Yes,Yes,Often,1-5,No,Yes,No,Yes,Yes,No,Unknown,1,No,No,Unsure,Unsure,Unsure,Yes,Yes,No,35-44,Europe,Other
40,Female,United States,WA,No,Yes,Yes,Sometimes,100-500,No,No,Yes,Unknown,Yes,Unknown,Unknown,4,Yes,Unsure,Unsure,No,No,No,Unknown,No,35-44,North America,United States
35,Male,Denmark,UNKNOWN,Yes,Yes,Yes,Often,1-5,No,Yes,No,Yes,Yes,No,Unknown,1,No,No,Unsure,Unsure,Unsure,Yes,Yes,No,35-44,Europe,Other
38,Male,United States,IL,No,No,No,Never,More than 1000,Yes,Yes,No,Yes,No,No,No,3,Yes,Yes,No,No,No,No,Unknown,No,35-44,North America,United States
34,Male,United States,FL,No,No,No,Unknown,More than 1000,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,4,No,No,Unsure,Yes,No,Unsure,Yes,No,25-34,North America,United States
43,Male,United States,MA,No,No,No,Unknown,More than 1000,No,Yes,Yes,No,Yes,Yes,Unknown,4,No,No,Unsure,Yes,No,Unsure,Unknown,No,35-44,North America,United States
48,Female,United States,CA,No,Yes,No,Often,26-100,No,Yes,Unknown,No,No,No,No,3,Yes,Yes,No,Unsure,No,No,No,Yes,45-54,North America,United States
20,Male,United States,WA,No,No,No,Never,26-100,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,4,No,No,Unsure,Yes,Unsure,Unsure,Yes,No,18-24,North America,United States
40,Male,United States,MI,Yes,No,No,Sometimes,1-5,Yes,Yes,Unknown,Unknown,No,No,Unknown,1,Yes,Unsure,Unsure,No,No,No,Unknown,No,35-44,North America,United States
29,Female,United Kingdom,UNKNOWN,No,No,Yes,Rarely,6-25,No,Yes,Unknown,No,No,No,Unknown,4,Unsure,No,Unsure,No,No,Unsure,Unknown,No,25-34,Europe,United Kingdom
35,Male,United States,MI,No,Yes,Yes,Sometimes,1-5,No,No,No,Yes,No,No,Yes,4,No,No,Unsure,Yes,No,No,Yes,No,35-44,North America,United States
29,Male,United States,WI,No,Yes,No,Sometimes,More than 1000,Yes,No,Yes,Yes,No,Yes,Yes,0,Unsure,No,Unsure,No,No,No,Yes,No,25-34,North America,United States
40,Male,United States,CA,No,No,No,Never,100-500,No,Yes,Yes,Unknown,No,Unknown,Unknown,4,Unsure,No,Unsure,Unsure,No,Unsure,Unknown,No,35-44,North America,United States
29,Male,Sweden,UNKNOWN,No,No,Yes,Rarely,6-25,No,Yes,No,Yes,No,No,Yes,0,No,No,Unsure,Yes,No,No,Yes,No,25-34,Europe,Other
29,Female,United States,CA,No,Yes,Yes,Rarely,100-500,No,Yes,Yes,Unknown,Unknown,No,Unknown,4,No,No,Yes,Yes,No,Unsure,Unknown,No,25-34,North America,United States
34,Male,United States,TX,No,No,Yes,Sometimes,1-5,No,Yes,No,No,No,No,Unknown,4,Yes,No,No,No,No,Yes,Unknown,No,25-34,North America,United States
44,Male,United Kingdom,UNKNOWN,No,Yes,Yes,Sometimes,500-1000,No,No,Unknown,No,No,No,Unknown,2,Unsure,No,Unsure,Yes,No,Unsure,No,Yes,35-44,Europe,United Kingdom
24,Female,United States,NY,No,Yes,Yes,Often,6-25,No,Yes,Yes,Yes,No,No,Yes,0,No,No,Unsure,Yes,No,Yes,No,Yes,18-24,North America,United States
47,Female,United States,PA,No,No,No,Unknown,100-500,Yes,Yes,Unknown,No,No,Unknown,Unknown,3,Yes,Yes,No,No,No,No,No,No,45-54,North America,United States
43,Male,United Kingdom,UNKNOWN,No,Yes,No,Unknown,More than 1000,No,No,Unknown,No,No,No,Unknown,0,Unsure,No,Unsure,Yes,No,Unsure,Unknown,No,35-44,Europe,United Kingdom
36,Male,United States,PA,No,No,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,2,No,No,Unsure,Yes,No,No,No,No,35-44,North America,United States
43,Male,United States,GA,No,No,Yes,Sometimes,More than 1000,No,No,Unknown,No,No,Unknown,Unknown,3,Unsure,No,Unsure,Yes,No,No,Unknown,No,35-44,North America,United States
36,Male,United Kingdom,UNKNOWN,Yes,No,No,Sometimes,6-25,Yes,Yes,No,No,No,No,Unknown,2,No,No,Yes,Yes,No,Unsure,Unknown,Yes,35-44,Europe,United Kingdom
31,Female,United States,NY,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Yes,No,No,Unknown,2,No,No,Yes,Yes,Unsure,Unsure,Unknown,No,25-34,North America,United States
35,Male,United States,CA,No,No,No,Sometimes,More than 1000,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,4,Unsure,No,Unsure,No,No,No,Unknown,No,35-44,North America,United States
33,Male,United States,TN,No,Yes,No,Unknown,26-100,No,No,Yes,No,No,No,Yes,2,No,No,Unsure,Unsure,No,No,Unknown,No,25-34,North America,United States
37,Male,Italy,UNKNOWN,No,No,No,Sometimes,26-100,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,4,Yes,Yes,Unsure,No,No,No,No,No,35-44,Europe,Other
34,Male,United States,TN,No,No,Yes,Sometimes,100-500,No,Yes,Unknown,No,Yes,Unknown,Yes,4,Unsure,No,Unsure,No,No,No,Unknown,No,25-34,North America,United States
36,Male,Netherlands,UNKNOWN,Yes,No,Yes,Sometimes,1-5,No,Yes,No,No,No,No,Unknown,0,No,No,Yes,No,No,No,Yes,No,35-44,Europe,Netherlands
40,Male,United States,TN,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Yes,0,No,No,Yes,Yes,No,No,Yes,No,35-44,North America,United States
40,Male,United States,IL,No,No,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,4,No,No,Unsure,Unsure,No,Unsure,Unknown,No,35-44,North America,United States
42,Male,United States,WI,No,No,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Unknown,1,Unsure,No,No,No,No,Unsure,Unknown,No,35-44,North America,United States
23,Male,United States,KY,No,Yes,No,Unknown,26-100,Yes,Yes,Yes,Yes,No,Unknown,Yes,4,Unsure,No,No,Unsure,No,No,Unknown,No,18-24,North America,United States
21,Male,United Kingdom,UNKNOWN,No,Yes,No,Never,6-25,No,No,No,No,No,No,Yes,1,Unsure,No,Unsure,Unsure,No,Unsure,Unknown,No,18-24,Europe,United Kingdom
26,Male,Canada,UNKNOWN,No,No,No,Sometimes,6-25,Yes,Yes,No,No,No,No,Unknown,3,Yes,Unsure,Unsure,Unsure,No,Unsure,Unknown,No,25-34,North America,Canada
31,Male,United States,UNKNOWN,No,Yes,No,Unknown,6-25,No,Yes,Unknown,Unknown,No,No,Unknown,4,Unsure,No,Unsure,Unsure,No,No,Unknown,No,25-34,North America,United States
25,Male,United States,CA,No,Yes,No,Unknown,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,0,No,No,Unsure,Yes,Unsure,Yes,Yes,No,25-34,North America,United States
51,Male,United States,MN,No,No,No,Never,More than 1000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,No,No,Yes,Yes,No,No,Yes,No,45-54,North America,United States
24,Male,United States,TN,No,No,No,Unknown,6-25,No,Yes,Unknown,Unknown,Unknown,No,Yes,1,No,No,Unsure,Yes,No,Unsure,Unknown,No,18-24,North America,United States
33,Male,United States,MN,No,No,No,Unknown,100-500,No,Yes,No,No,No,No,Unknown,4,Unsure,No,Unsure,Yes,No,No,No,No,25-34,North America,United States
32,Male,United Kingdom,UNKNOWN,No,Yes,Yes,Rarely,6-25,No,No,No,No,No,No,No,4,Yes,Unsure,Unsure,No,No,No,No,No,25-34,Europe,United Kingdom
32,Male,United Kingdom,UNKNOWN,No,Yes,Yes,Rarely,6-25,No,No,No,No,No,No,No,4,Yes,Unsure,Unsure,No,No,No,No,No,25-34,Europe,United Kingdom
26,Male,United Kingdom,UNKNOWN,Yes,No,Yes,Rarely,1-5,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,2,No,No,Yes,Yes,Unsure,Unsure,Yes,No,25-34,Europe,United Kingdom
23,Male,United States,IL,No,No,No,Never,100-500,No,No,Unknown,No,Unknown,Unknown,Unknown,4,Unsure,No,Unsure,Unsure,Unsure,Unsure,Unknown,No,18-24,North America,United States
33,Male,United States,TN,No,Yes,Yes,Often,6-25,Yes,Yes,No,Yes,No,No,Unknown,3,Yes,No,Unsure,Yes,No,Unsure,No,No,25-34,North America,United States
46,Male,United States,IL,No,No,Yes,Rarely,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,1,Yes,Unsure,No,No,No,Unsure,Yes,No,45-54,North America,United States
34,Male,United Kingdom,UNKNOWN,No,No,No,Unknown,6-25,Yes,Yes,No,No,No,No,No,2,Yes,Unsure,No,No,No,Yes,No,Yes,25-34,Europe,United Kingdom
35,Male,United States,DC,No,Yes,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,No,Unknown,1,Unsure,Unsure,Unsure,Unsure,No,No,Unknown,No,35-44,North America,United States
39,Male,United States,KS,No,No,No,Unknown,1-5,Yes,Yes,No,Yes,No,No,Unknown,3,Unsure,Unsure,Unsure,Yes,Unsure,Unsure,No,No,35-44,North America,United States
32,Male,Germany,UNKNOWN,Yes,No,No,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Yes,1,No,No,Unsure,Unsure,Unsure,Unsure,No,No,25-34,Europe,Germany
43,Male,Mexico,UNKNOWN,Yes,No,No,Unknown,More than 1000,Yes,Yes,Unknown,No,No,Unknown,Unknown,4,No,No,Unsure,Yes,No,Unsure,Unknown,No,35-44,North America,Other
56,Male,United States,CA,No,No,Yes,Rarely,More than 1000,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,1,No,No,Yes,Yes,Yes,Yes,Yes,No,55+,North America,United States
32,Female,United Kingdom,UNKNOWN,No,Yes,Yes,Sometimes,100-500,No,Yes,Unknown,No,No,No,Unknown,2,Unsure,No,Unsure,Unsure,No,Yes,Unknown,Yes,25-34,Europe,United Kingdom
41,Male,United Kingdom,UNKNOWN,No,No,No,Unknown,26-100,No,No,Yes,Yes,Yes,Yes,Yes,4,Unsure,Unsure,Unsure,Unsure,No,Yes,No,Yes,35-44,Europe,United Kingdom
39,Male,United States,TN,No,No,No,Unknown,More than 1000,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,4,No,No,Unsure,Yes,No,No,Unknown,No,35-44,North America,United States
37,Male,United States,OK,No,Yes,No,Unknown,500-1000,No,No,Yes,Yes,No,No,Yes,0,Unsure,No,No,No,No,No,No,No,35-44,North America,United States
30,Male,United States,CA,Yes,Yes,Yes,Sometimes,6-25,Yes,Yes,Unknown,Unknown,No,Unknown,Unknown,3,Yes,No,No,No,No,Unsure,Unknown,No,25-34,North America,United States
31,Male,United States,TN,No,No,No,Unknown,26-100,No,Yes,Yes,No,Yes,No,Yes,1,Unsure,No,Unsure,Unsure,No,Unsure,No,No,25-34,North America,United States
29,Male,United States,TX,No,No,No,Unknown,More than 1000,No,No,Unknown,Unknown,No,Unknown,Unknown,4,Unsure,No,No,Unsure,No,Unsure,Unknown,No,25-34,North America,United States
23,Female,United Kingdom,UNKNOWN,No,Yes,No,Never,More than 1000,No,No,No,No,No,Yes,Unknown,1,Yes,Unsure,No,No,No,Unsure,Unknown,No,18-24,Europe,United Kingdom
31,Male,United States,CO,No,No,Yes,Never,26-100,No,Yes,Yes,Yes,No,Unknown,Yes,0,Unsure,No,No,No,No,No,Unknown,No,25-34,North America,United States
29,Male,United States,TN,No,Yes,Yes,Sometimes,26-100,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,4,Unsure,No,Unsure,Unsure,No,No,Yes,No,25-34,North America,United States
30,Others,United States,GA,No,No,No,Never,26-100,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,0,No,No,Unsure,Yes,Unsure,Unsure,Yes,No,25-34,North America,United States
37,Male,United States,TN,No,No,No,Never,500-1000,Yes,Yes,Yes,No,Yes,Unknown,Unknown,4,Unsure,No,Unsure,Yes,No,No,Yes,Yes,35-44,North America,United States
36,Male,United States,VA,Yes,No,No,Never,1-5,No,Yes,Yes,No,No,Unknown,Unknown,2,No,No,Unsure,Yes,Yes,Yes,Yes,No,35-44,North America,United States
35,Male,United States,TN,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,Yes,No,Unknown,Unknown,4,Unsure,Unsure,Unsure,No,No,Unsure,No,No,35-44,North America,United States
41,Male,United States,DC,No,Yes,No,Never,500-1000,Yes,No,Unknown,No,No,No,Unknown,4,Unsure,No,No,No,No,No,Unknown,No,35-44,North America,United States
31,Male,United Kingdom,UNKNOWN,No,No,Yes,Rarely,6-25,No,Yes,Unknown,Unknown,No,No,Unknown,4,No,No,Unsure,Yes,No,No,Unknown,No,25-34,Europe,United Kingdom
38,Male,United Kingdom,UNKNOWN,No,Yes,No,Unknown,500-1000,No,No,Yes,Yes,Yes,Yes,Unknown,1,No,No,Unsure,Yes,No,Unsure,No,No,35-44,Europe,United Kingdom
26,Male,India,UNKNOWN,Yes,No,No,Unknown,100-500,No,Yes,No,No,No,No,Yes,0,No,No,Unsure,Yes,No,No,Yes,No,25-34,Asia,India
39,Male,United States,TN,No,Yes,No,Sometimes,More than 1000,No,Yes,Yes,No,Yes,Yes,Unknown,4,Unsure,Unsure,Unsure,Yes,Unsure,Unsure,Unknown,Yes,35-44,North America,United States
42,Male,United States,VA,Yes,Yes,No,Sometimes,6-25,Yes,No,Yes,Unknown,Unknown,Yes,Unknown,4,Unsure,Unsure,Unsure,No,No,Unsure,Unknown,No,35-44,North America,United States
32,Male,United States,TN,Yes,Yes,Yes,Rarely,1-5,Yes,Yes,No,Yes,No,No,Unknown,3,Yes,No,Unsure,No,No,Unsure,Unknown,No,25-34,North America,United States
29,Male,United States,TN,No,Yes,No,Unknown,100-500,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,4,No,No,Unsure,Yes,No,No,Unknown,No,25-34,North America,United States
30,Male,United States,TN,No,Yes,No,Never,100-500,No,Yes,Yes,No,Unknown,Yes,Unknown,3,Yes,Yes,Unsure,No,Unsure,Unsure,No,No,25-34,North America,United States
40,Male,United States,TN,No,Yes,Yes,Often,500-1000,Yes,Yes,Unknown,Unknown,No,Unknown,Unknown,4,Unsure,Unsure,Unsure,Unsure,No,Yes,Unknown,No,35-44,North America,United States
51,Male,United States,TN,No,No,No,Unknown,100-500,No,No,Unknown,Unknown,No,Unknown,Unknown,2,No,No,Unsure,Yes,No,No,Unknown,No,45-54,North America,United States
33,Male,United States,IN,No,No,No,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,1,No,No,Unsure,Yes,No,No,Yes,No,25-34,North America,United States
34,Male,Germany,UNKNOWN,Yes,No,Yes,Sometimes,1-5,Yes,Yes,No,Unknown,No,No,Yes,2,Unsure,Unsure,Unsure,Unsure,No,No,Unknown,No,25-34,Europe,Germany
50,Male,United States,VA,Yes,No,No,Never,1-5,Yes,Yes,No,Yes,No,No,Yes,1,No,No,Unsure,Yes,No,Unsure,Yes,No,45-54,North America,United States
24,Male,United States,TX,No,No,No,Sometimes,26-100,Yes,Yes,Unknown,No,No,Unknown,Unknown,1,No,No,Unsure,Yes,No,Unsure,No,No,18-24,North America,United States
25,Male,United States,TX,No,Yes,Yes,Rarely,26-100,No,No,No,No,No,No,Unknown,4,Yes,Unsure,No,No,No,Unsure,No,No,25-34,North America,United States
43,Male,United Kingdom,UNKNOWN,No,Yes,Yes,Rarely,26-100,No,Yes,No,No,No,No,Unknown,3,Yes,Yes,Unsure,No,No,No,No,Yes,35-44,Europe,United Kingdom
25,Female,United States,CA,Yes,No,Yes,Often,1-5,No,Yes,Yes,Yes,Yes,Yes,Yes,0,Unsure,Unsure,Unsure,Unsure,No,No,Yes,Yes,25-34,North America,United States
24,Male,United Kingdom,UNKNOWN,Yes,No,No,Unknown,1-5,Yes,Yes,No,Yes,No,No,Yes,0,No,No,No,No,No,Unsure,Yes,No,18-24,Europe,United Kingdom
51,Male,United States,CO,Yes,No,No,Never,1-5,No,Yes,No,Yes,No,No,Yes,2,No,No,Unsure,Unsure,Unsure,Unsure,Unknown,No,45-54,North America,United States
49,Male,United States,OR,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,Yes,2,Yes,Unsure,No,No,No,Unsure,No,Yes,45-54,North America,United States
30,Male,United States,OK,No,No,No,Unknown,More than 1000,Yes,Yes,Yes,No,Yes,Yes,Unknown,4,Yes,Unsure,No,No,No,No,Unknown,No,25-34,North America,United States
25,Female,United States,OH,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,No,Unknown,4,Yes,Yes,No,No,No,No,No,No,25-34,North America,United States
36,Male,United States,TN,No,No,Yes,Rarely,500-1000,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,4,Unsure,No,No,No,No,Unsure,Unknown,No,35-44,North America,United States
48,Male,United States,VA,No,No,Yes,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,4,Unsure,Unsure,Yes,Yes,No,Unsure,Yes,Yes,45-54,North America,United States
48,Male,Australia,UNKNOWN,No,No,Yes,Sometimes,6-25,No,Yes,No,No,No,No,Unknown,1,Yes,No,Unsure,No,No,Unsure,No,Yes,45-54,Oceania,Australia
53,Male,United States,OR,No,No,Yes,Rarely,6-25,Yes,Yes,Yes,Yes,No,Yes,Unknown,4,Unsure,Unsure,Unsure,No,No,No,Unknown,No,45-54,North America,United States
24,Female,United Kingdom,UNKNOWN,No,Yes,Yes,Often,6-25,Yes,Yes,No,No,No,No,Unknown,0,No,No,Yes,Yes,No,No,Unknown,No,18-24,Europe,United Kingdom
33,Male,United States,OR,No,Yes,Yes,Sometimes,26-100,No,Yes,Unknown,Yes,No,Yes,Unknown,1,No,No,Yes,Yes,No,No,Unknown,No,25-34,North America,United States
25,Female,Canada,UNKNOWN,No,Yes,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,No,Yes,1,No,No,Unsure,Yes,No,No,Unknown,No,25-34,North America,Canada
30,Male,United Kingdom,UNKNOWN,No,No,Yes,Sometimes,26-100,No,Yes,No,No,No,No,Unknown,2,Yes,Unsure,Unsure,No,No,Unsure,No,No,25-34,Europe,United Kingdom
30,Male,United States,PA,Yes,No,No,Never,1-5,Yes,Yes,No,Yes,No,No,Yes,1,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unknown,No,25-34,North America,United States
34,Male,United Kingdom,UNKNOWN,Yes,No,Yes,Sometimes,1-5,Yes,Yes,No,No,No,No,Yes,2,No,No,Unsure,Unsure,No,No,Yes,No,25-34,Europe,United Kingdom
31,Male,United States,SC,No,No,No,Unknown,More than 1000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,No,No,Unsure,Yes,Unsure,Yes,Yes,No,25-34,North America,United States
